Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,ENGI.PA,GLE.PA,HO.PA,KER.PA,MC.PA,ML.PA,MT.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,WLN.PA
2021-10-15,9.289911270141602,110.2652816772461,107.3611068725586,30.67524528503418,3378.140625,50.3614616394043,42.8185920715332,12.702570915222168,174.52088928222656,18.877782821655273,77.89532470703125,45.03691482543945,150.22210693359375,8.272944450378418,23.35516357421875,76.49784851074219,593.9246215820312,618.5372314453125,28.597192764282227,27.16765022277832,347.51153564453125,7.275224208831787,50.196990966796875,174.73194885253906,1245.22509765625,30.25452995300293,111.86881256103516,71.44971466064453,54.947357177734375,133.76663208007812,316.4208679199219,35.18617248535156,22.841575622558594,10.351202964782715,68.54000091552734
2021-10-18,9.252312660217285,110.003662109375,105.86609649658203,30.78322410583496,3343.965576171875,50.17766571044922,43.01136779785156,12.485328674316406,173.5915985107422,18.862003326416016,77.3191909790039,45.2176513671875,152.19056701660156,8.234610557556152,23.257816314697266,75.78189849853516,579.7159423828125,604.7672729492188,28.34128761291504,27.16765022277832,344.0791931152344,7.255337715148926,49.73973083496094,174.20138549804688,1227.843017578125,29.689790725708008,109.43814086914062,70.4441146850586,54.2248420715332,132.15341186523438,314.1843566894531,35.34051513671875,22.807872772216797,10.37907886505127,68.31999969482422
2021-10-19,9.271110534667969,110.08061218261719,104.95038604736328,31.087520599365234,3317.2197265625,48.67224884033203,43.078094482421875,12.29677677154541,176.10067749023438,18.88567352294922,77.98130798339844,45.49119186401367,153.06544494628906,8.389364242553711,23.28215217590332,74.58861541748047,577.5845947265625,601.0455322265625,28.245325088500977,27.16765022277832,340.928955078125,7.216331958770752,49.82440948486328,172.875,1237.4996337890625,29.37554168701172,107.0653305053711,70.41854095458984,54.34972381591797,132.4871826171875,317.22601318359375,35.48298263549805,23.38923454284668,10.458060264587402,68.62000274658203
2021-10-20,9.33763313293457,110.6807861328125,104.80088806152344,30.812671661376953,3237.725341796875,49.52998733520508,43.13741683959961,12.313172340393066,172.38351440429688,18.93301773071289,78.6520004272461,45.41792678833008,153.7944793701172,8.519983291625977,23.21319580078125,74.680419921875,574.2099609375,610.4426879882812,28.437252044677734,27.16765022277832,342.5746154785156,7.330291748046875,49.38408279418945,175.79310607910156,1264.538330078125,28.560312271118164,105.15552520751953,71.9525375366211,54.697601318359375,132.3759307861328,316.4208679199219,35.510684967041016,23.827360153198242,10.434829711914062,68.05999755859375
2021-10-21,9.28557300567627,110.4653549194336,104.07205963134766,30.42984390258789,3290.473876953125,49.20615005493164,42.69995880126953,12.522216796875,171.26837158203125,18.727867126464844,78.47142791748047,45.8770866394043,154.65113830566406,8.588129997253418,22.994165420532227,75.02920532226562,571.5458984375,613.7921142578125,28.63984489440918,27.16765022277832,347.27642822265625,7.352473735809326,49.045372009277344,174.90884399414062,1282.403076171875,28.195964813232422,106.67951202392578,71.54346466064453,53.61827850341797,130.28062438964844,319.373046875,35.00016784667969,23.574594497680664,10.513810157775879,68.77999877929688
2021-10-22,9.36510944366455,110.09600067138672,102.57704162597656,30.508371353149414,3404.886474609375,49.12737274169922,42.788936614990234,12.509920120239258,175.310791015625,18.893564224243164,78.05009460449219,45.588890075683594,156.23684692382812,8.633563041687012,23.119905471801758,74.80891418457031,573.7659912109375,620.8633422851562,28.351951599121094,27.16765022277832,364.9082336425781,7.39301061630249,48.67279052734375,176.3678741455078,1311.373046875,28.37358283996582,106.60234832763672,72.53202819824219,53.83235549926758,131.46734619140625,322.504150390625,34.67169189453125,24.004295349121094,10.63460636138916,68.11000061035156
2021-10-25,9.4403076171875,109.9728775024414,100.98857879638672,30.331682205200195,3417.516357421875,49.18864440917969,43.1596565246582,12.583702087402344,174.28855895996094,18.881729125976562,77.34500122070312,45.71100616455078,155.78118896484375,8.579612731933594,23.290264129638672,74.64368438720703,568.3489379882812,613.8851928710938,28.597192764282227,27.16765022277832,360.958740234375,7.3463544845581055,47.8768196105957,176.58892822265625,1297.8536376953125,28.214181900024414,103.94017791748047,72.88996124267578,53.413116455078125,130.35479736328125,319.4625244140625,34.76667404174805,23.785232543945312,10.453413963317871,66.5
2021-10-26,9.428739547729492,110.35762023925781,102.72655487060547,30.606534957885742,3409.343994140625,49.20615005493164,43.13741683959961,12.702570915222168,176.19361877441406,19.292030334472656,78.80677032470703,46.05293273925781,157.33041381835938,8.65485954284668,23.29837417602539,74.66204833984375,576.1636962890625,618.7232666015625,28.34128761291504,27.16765022277832,367.1651306152344,7.223215103149414,47.656654357910156,177.384765625,1303.164794921875,28.701496124267578,108.47358703613281,72.99223327636719,53.61827850341797,132.4315643310547,321.1622619628906,34.624202728271484,23.9116153717041,10.31403636932373,65.41999816894531
2021-10-27,9.379570960998535,111.20404815673828,102.7826156616211,30.4003963470459,3309.790283203125,48.89105987548828,42.87049102783203,12.723066329956055,174.7532196044922,19.260467529296875,78.84117126464844,46.140865325927734,154.8516387939453,8.752822875976562,23.168581008911133,74.33161926269531,575.4533081054688,618.072021484375,28.874420166015625,27.16765022277832,365.1903381347656,7.277518272399902,48.18165969848633,176.4120635986328,1289.16259765625,28.560312271118164,108.02989196777344,73.09449768066406,53.83235549926758,135.6208953857422,319.90985107421875,34.53713607788086,23.759958267211914,10.26757526397705,55.0
2021-10-28,9.36510944366455,110.49612426757812,104.6513900756836,30.282604217529297,3396.714111328125,49.04860305786133,42.603572845458984,12.73126220703125,185.20773315429688,19.264413833618164,78.82395935058594,48.846981048583984,157.53091430664062,8.798255920410156,22.986053466796875,73.90937042236328,578.0286865234375,624.9570922851562,28.85309600830078,27.16765022277832,369.9862365722656,7.215565204620361,48.28327178955078,177.82691955566406,1316.6839599609375,28.16408348083496,110.03616333007812,73.281982421875,54.31403732299805,138.0499725341797,322.68310546875,34.26802062988281,24.23178482055664,10.29080581665039,52.25
